@relation data_normalizado-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute severidade {[1.0],[0.0],[1.1]}
@attribute fase_dia numeric
@attribute condicao_metereologica numeric
@attribute tracado_via numeric
@attribute tipo_veiculo numeric
@attribute idade numeric
@attribute km numeric

@data
[1.0],0.9,0.8,0.8,0.7,0.2714,0.5907
[0.0],0.9,0.8,0.8,0.7,0.1571,0.5757
[1.0],0.7,0.8,0.8,0.9,0.2,0.1595
[1.0],0.7,0.8,0.8,0.9,0.2857,0.5811
[1.0],0.5,0.8,0.5,0.7,0.5714,0.6299
[0.0],0.9,0.8,0.9,0.9,0.1571,0.6148
[1.0],0.7,0.8,0.8,0.7,0.7286,0.3009
[1.1],0.9,0.8,0.9,0.7,0.2857,0.2236
[1.0],0.9,0.5,0.8,0.9,0.0286,0.6208
[1.0],0.9,0.5,0.8,0.9,0.0286,0.6208
[1.0],0.9,0.5,0.8,0.7,0.3857,0.6208
[1.0],0.5,0.8,0.8,0.9,0.6429,0.5964
[1.0],0.9,0.8,0.8,0.7,0.3429,0.7743
[1.0],0.9,0.8,0.8,0.7,0.5857,0.7743
[1.0],0.7,0.8,0.8,0.7,0.5857,0.8074
[1.0],0.7,0.8,0.8,0.7,0.5286,0.8074
[1.0],0.9,0.8,0.9,0.7,0.7714,0.7328
[1.0],0.7,0.3,0.9,0.7,0.2,0.8098
[1.0],0.7,0.3,0.9,0.7,0.1714,0.8098
[1.1],0.7,0.8,0.8,0.7,0.5143,0.133
[1.1],0.7,0.8,0.8,0.7,0.5143,0.133
[1.1],0.7,0.8,0.8,0.7,0.2857,0.133
[1.0],0.9,0.8,0.8,0.7,0.1,0.6205
[0.0],0.9,0.5,0.5,0.7,0.1286,0.1574
[0.0],0.9,0.5,0.5,0.7,0.4857,0.1574
[0.0],0.9,0.5,0.5,0.7,0.8857,0.1574
[0.0],0.9,0.5,0.5,0.7,0.5286,0.1574
[1.0],0.9,0.8,0.8,0.7,0.7,0.4583
[1.0],0.9,0.8,0.8,0.7,0.8429,0.4583
[1.0],0.9,0.8,0.8,0.7,0.3,0.4583
[1.0],0.9,0.8,0.8,0.7,0.6857,0.4583
[1.0],0.9,0.8,0.8,0.7,0.6714,0.4583
[1.1],0.9,0.8,0.8,0.9,0.6429,0.6223
[1.0],0.7,0.8,0.8,0.9,0.1143,0.5998
[1.0],0.9,0.8,0.9,0.9,0.3571,0.6148
[1.1],0.9,0.8,0.8,0.7,0.5,0.5516
[1.1],0.9,0.8,0.8,0.7,0.5,0.5516
[1.1],0.9,0.8,0.8,0.7,0.3143,0.5516
[1.1],0.9,0.8,0.8,0.7,0.3429,0.5516
[1.0],0.9,0.5,0.8,0.7,0.2857,0.4162
[1.0],0.9,0.5,0.8,0.7,0.5286,0.4162
[1.0],0.9,0.5,0.8,0.7,0.3286,0.4162
[1.0],0.9,0.5,0.8,0.7,0.6429,0.4162
[0.0],0.9,0.5,0.8,0.7,0.3286,0.3079
[0.0],0.9,0.5,0.8,0.7,0.3571,0.3079
[0.0],0.9,0.5,0.8,0.7,0.3143,0.3079
[1.0],0.9,0.8,0.8,0.9,0.4286,0.6299
[1.1],0.9,0.4,0.8,0.7,0.4571,0.235
[1.1],0.9,0.4,0.8,0.7,0.1857,0.235
[1.1],0.9,0.4,0.8,0.7,0.4714,0.235
[1.1],0.9,0.4,0.8,0.7,0.5714,0.235
[1.1],0.9,0.4,0.8,0.7,0.5714,0.235
[1.0],0.9,0.9,0.9,0.7,0.3286,0.5847
[1.0],0.9,0.9,0.9,0.7,0.2,0.5847
[1.0],0.9,0.9,0.9,0.7,0.2143,0.5847
[1.0],0.9,0.9,0.9,0.7,0.2,0.9639
[1.0],0.9,0.9,0.9,0.7,0.0714,0.9639
[1.0],0.9,0.9,0.9,0.7,0.1571,0.9639
[1.0],0.9,0.9,0.3,0.7,0.1429,0.9007
[1.0],0.7,0.8,0.8,0.9,0.1,0.6103
[1.0],0.7,0.8,0.8,0.9,0.0714,0.6103
[1.0],0.7,0.8,0.8,0.7,0.4,0.6178
[1.0],0.7,0.8,0.8,0.7,0.2714,0.6178
[1.0],0.9,0.8,0.8,0.9,0.0857,0.6058
[1.0],0.9,0.8,0.8,0.7,0.2143,0.6058
[1.0],0.9,0.8,0.8,0.7,0.3429,0.1393
[1.0],0.9,0.8,0.8,0.7,0.2286,0.1393
[1.0],0.9,0.8,0.8,0.9,0.2571,0.6178
[1.0],0.9,0.5,0.7,0.7,0.3143,0.6013
[1.0],0.9,0.5,0.7,0.9,0.7,0.6013
[1.0],0.9,0.8,0.7,0.7,0.1857,0.1965
[0.0],0.3,0.8,0.8,0.7,0.2857,0.5817
[0.0],0.3,0.8,0.8,0.7,0.3,0.5817
[1.0],0.7,0.8,0.8,0.7,0.3143,0.5576
[1.0],0.7,0.8,0.8,0.7,0.3714,0.5576
[1.0],0.7,0.8,0.8,0.7,0.2857,0.5576
[1.0],0.7,0.8,0.8,0.7,0.5429,0.5576
[1.0],0.7,0.8,0.8,0.9,0.2714,0.5576
[1.0],0.7,0.8,0.8,0.9,0.1714,0.5576
[1.0],0.7,0.8,0.8,0.7,0.3714,0.2808
[1.0],0.7,0.8,0.8,0.7,0.3714,0.2808
[1.0],0.7,0.8,0.8,0.7,0.3429,0.2808
[1.0],0.7,0.8,0.8,0.7,0.2857,0.2808
[1.0],0.7,0.8,0.8,0.7,0.6143,0.2808
[1.0],0.7,0.8,0.8,0.7,0.5429,0.2808
[1.0],0.7,0.8,0.8,0.7,0.8571,0.2808
[1.0],0.7,0.3,0.8,0.9,0.0714,0.8556
[1.0],0.9,0.5,0.8,0.9,0.4857,0.2654
[1.0],0.9,0.8,0.8,0.7,0.0571,0.2416
[1.0],0.9,0.8,0.8,0.7,0.4,0.2416
[1.0],0.9,0.8,0.8,0.7,0.3857,0.2416
[1.0],0.9,0.8,0.8,0.7,0.7286,0.8766
[1.0],0.9,0.8,0.8,0.7,0.1286,0.8766
[1.0],0.9,0.8,0.8,0.7,0,0.8766
[1.0],0.9,0.8,0.8,0.7,0.1,0.8766
[1.0],0.9,0.8,0.8,0.7,0.2,0.8766
[1.0],0.9,0.8,0.8,0.7,0.3714,0.8766
[1.0],0.7,0.8,0.8,0.7,0.1571,0.5269
[1.0],0.7,0.8,0.8,0.7,0.2714,0.5269
[1.0],0.7,0.8,0.8,0.7,0.1714,0.5269
[0.0],0.7,0.8,0.8,0.7,0.0429,0.5667
[1.0],0.9,0.8,0.8,0.9,0.1143,0.5787
[1.0],0.9,0.8,0.8,0.7,0.2857,0.034
[1.0],0.7,0.8,0.8,0.9,0.7429,0.6142
[0.0],0.7,0.8,0.8,0.7,0.5429,0.5787
[0.0],0.7,0.8,0.8,0.7,0.6857,0.5787
[0.0],0.9,0.8,0.9,0.7,0.4571,0.1574
[0.0],0.9,0.8,0.9,0.7,0.3286,0.1574
[1.0],0.7,0.8,0.8,0.7,0.3429,0.6205
[1.0],0.7,0.8,0.8,0.9,0.4571,0.6205
[1.0],0.7,0.8,0.8,0.9,0.5714,0.6205
[1.0],0.7,0.8,0.8,0.7,0.1,0.6205
[1.0],0.9,0.8,0.8,0.9,0.1857,0.6088
[1.0],0.9,0.8,0.8,0.9,0.0571,0.6088
[1.0],0.9,0.8,0.8,0.7,0.4429,0.6088
[0.0],0.9,0.8,0.8,0.7,0.1857,0.6178
[0.0],0.9,0.8,0.8,0.7,0.5,0.6178
[0.0],0.9,0.8,0.8,0.7,0.2714,0.6178
[0.0],0.9,0.8,0.8,0.7,0.1571,0.6178
[1.0],0.7,0.8,0.8,0.7,0.8143,0.666
[1.0],0.7,0.8,0.8,0.7,0.3429,0.666
[1.0],0.7,0.8,0.8,0.7,0.3571,0.666
[1.0],0.7,0.8,0.8,0.7,0.3571,0.666
[1.1],0.9,0.8,0.8,0.7,0.2143,0.1478
[1.1],0.9,0.8,0.8,0.7,0.4,0.1478
[1.1],0.9,0.8,0.8,0.5,0.5,0.1478
[1.1],0.9,0.8,0.8,0.5,0.1429,0.1478
[1.1],0.9,0.8,0.8,0.5,0.3571,0.1478
[1.1],0.9,0.8,0.8,0.5,0.1857,0.1478
[1.0],0.9,0.8,0.8,0.7,0.2286,0.2119
[1.0],0.9,0.8,0.8,0.9,0.5714,0.6073
[1.0],0.9,0.8,0.8,0.7,0.3571,0.6509
[1.0],0.9,0.8,0.8,0.7,0.1429,0.6509
[0.0],0.9,0.8,0.9,0.7,0.6429,0.6166
[0.0],0.9,0.8,0.9,0.7,0.2714,0.6166
[1.0],0.9,0.8,0.8,0.7,0.7857,0.0355
[1.0],0.9,0.8,0.8,0.9,0.3857,0.0355
[1.0],0.9,0.9,0.8,0.9,0.0429,0.6088
[1.0],0.3,0.8,0.8,0.7,0.1429,0.5787
[1.0],0.3,0.8,0.8,0.7,0.2286,0.5787
[1.0],0.3,0.8,0.8,0.7,0.2714,0.5787
[1.0],0.3,0.8,0.8,0.7,0.5,0.5787
[1.0],0.3,0.8,0.8,0.7,0.5143,0.5787
[1.0],0.9,0.8,0.9,0.7,0.1,0.789
[1.0],0.9,0.8,0.9,0.7,0.3143,0.789
[1.0],0.7,0,0.8,0.7,0.5143,0.1544
[1.0],0.9,0.8,0.8,0.9,0.5714,0.6028
[1.0],0.9,0.8,0.8,0.7,0.3,0.6028
[1.1],0.9,0.8,0.9,0.7,0.7,0.2883
[1.1],0.9,0.8,0.9,0.7,0.8,0.2883
[1.1],0.9,0.8,0.9,0.7,0.6857,0.2883
[1.0],0.9,0.8,0.8,0.9,0.2714,0.6148
[1.0],0.9,0.8,0.6,0.7,0.6714,0.5937
[1.0],0.9,0.8,0.8,0.7,0.0857,0.5245
[1.0],0.9,0.8,0.8,0.7,0.0571,0.5245
[1.0],0.9,0.8,0.8,0.7,0.0571,0.5245
[1.0],0.9,0.8,0.8,0.7,0.3286,0.5245
[1.0],0.9,0.8,0.8,0.7,0.0143,0.5245
[1.0],0.9,0.8,0.8,0.9,0.1429,0.5967
[1.0],0.9,0.9,0.8,0.7,0.1857,0.6509
[1.0],0.9,0.9,0.8,0.7,0.5,0.6509
[1.0],0.9,0.9,0.8,0.7,0.6,0.6509
[1.0],0.9,0.9,0.8,0.7,0.6286,0.6509
[1.0],0.9,0.9,0.8,0.7,0.9429,0.6509
[1.0],0.3,0.8,0.8,0.9,0.1714,0.0852
[1.1],0.9,0.8,0.8,0.7,0.3,0.4815
[0.0],0.9,0.5,0.8,0.7,0.4714,0.6148
[1.0],0.9,0.8,0.8,0.7,0.3571,0.5998
[1.0],0.9,0.8,0.8,0.9,0.1429,0.5998
[1.0],0.9,0.8,0.8,0.9,0.1286,0.5998
[0.0],0.7,0.8,0.7,0.7,0.5143,0.6058
[0.0],0.9,0.8,0.6,0.7,0.0571,0.604
[1.0],0.9,0.8,0.5,0.9,0.1286,0.6599
[0.0],0.9,0.8,0.8,0.7,0.2,0.4806
[0.0],0.9,0.8,0.8,0.7,0.1857,0.4806
[1.0],0.9,0.8,0.8,0.9,0.4143,0.6049
[1.0],0.9,0.8,0.9,0.7,0.2143,0.5336
[1.0],0.9,0.8,0.9,0.7,0.0857,0.5336
[1.0],0.9,0.7,0.8,0.7,0.2,0.2085
[1.0],0.9,0.7,0.8,0.7,0.5143,0.2085
[1.0],0.9,0.7,0.8,0.7,0.4429,0.2085
[1.0],0.9,0.8,0.8,0.7,0.0286,0.6633
[1.1],0.9,0.8,0.8,0.9,0.3286,0.4598
[1.1],0.9,0.8,0.8,0.7,0.7857,0.4598
[1.1],0.9,0.7,0.8,0.5,0.4143,0.1077
[1.1],0.9,0.7,0.8,0.5,0.4286,0.1077
[1.1],0.9,0.7,0.8,0.5,0.5429,0.1077
[1.0],0.7,0.7,0.8,0.9,0.2571,0.5889
[1.0],0.3,0.9,0.8,0.7,0,0.344
[1.0],0.3,0.9,0.8,0.7,0.3571,0.344
[1.0],0.3,0.9,0.8,0.7,0.0857,0.344
[1.0],0.3,0.9,0.8,0.7,0.4429,0.8525
[1.0],0.3,0.9,0.8,0.7,0.0286,0.8525
[0.0],0.7,0.8,0.9,0.7,0.3286,0.6268
[1.0],0.9,0.8,0.7,0.7,0.6143,0.115
[1.0],0.9,0.8,0.7,0.7,0.4714,0.115
[1.0],0.9,0.8,0.7,0.7,0.3286,0.115
[1.0],0.7,0.3,0.8,0.7,0.3286,0.5757
[1.0],0.7,0.3,0.8,0.9,0.1714,0.5757
[1.0],0.9,0.8,0.8,0.7,0.2571,0.4403
[1.0],0.9,0.8,0.8,0.7,0.3286,0.4403
[1.0],0.9,0.8,0.8,0.7,0.0714,0.545
[1.0],0.9,0.8,0.8,0.7,0.7286,0.545
[1.0],0.7,0.8,0.7,0.7,0.5429,0.6178
[1.0],0.9,0.7,0.9,0.9,0.1857,0.6166
[1.0],0.7,0.8,0.8,0.7,0.2429,0.6208
[1.0],0.9,0.8,0.8,0.9,0.3714,0.6299
[1.0],0.9,0.8,0.8,0.7,0.2571,0.6299
[1.0],0.9,0.5,0.9,0.7,0.1571,0.5366
[1.0],0.9,0.5,0.8,0.7,0.5571,0.4412
[1.0],0.9,0.5,0.8,0.7,0.7286,0.4412
[1.0],0.9,0.8,0.6,0.7,0.1,0.6205
[1.0],0.9,0.9,0.8,0.7,0.2286,0.5998
[1.0],0.3,0.7,0.8,0.7,0.4286,0.7623
[1.0],0.3,0.7,0.8,0.7,0.3571,0.7623
[1.0],0.7,0.7,0.9,0.7,0.4,0.8101
[1.0],0.7,0.7,0.9,0.7,0.4714,0.8101
[1.0],0.7,0.7,0.9,0.7,0.6143,0.8101
[1.0],0.7,0.7,0.9,0.7,0.5286,0.8101
[1.0],0.3,0.8,0.2,0.7,0.2857,0.6238
[1.0],0.9,0.8,0.8,0.9,0.3143,0.5772
[1.0],0.9,0.5,0.9,0.9,0.1286,0.6151
[1.1],0.9,0.8,0.8,0.9,0.4714,0.0475
[1.0],0.9,0.8,0.8,0.7,0.1286,0.5459
[1.0],0.9,0.8,0.8,0.9,0.3286,0.5459
[1.0],0.9,0.8,0.8,0.9,0.3714,0.5459
[1.0],0.9,0.8,0.6,0.9,0.3,0.6058
[1.0],0.9,0.8,0.6,0.7,0.6286,0.6058
[1.0],0.9,0.8,0.8,0.7,0.0429,0.681
[1.0],0.9,0.9,0.8,0.7,0.1286,0.8953
[1.0],0.9,0.5,0.8,0.7,0.7143,0.1333
[1.0],0.9,0.5,0.8,0.7,0.6714,0.1333
[1.0],0.7,0.8,0.8,0.7,0.3286,0.6082
[1.0],0.9,0.8,0.8,0.7,0.0286,0.8646
[1.0],0.9,0.5,0.8,0.7,0.5286,0.7924
[1.1],0.9,0.6,0.8,0.7,0.7,0.5005
[1.1],0.9,0.6,0.8,0.7,0.7571,0.5005
[0.0],0.7,0.8,0.2,0.7,0.6714,0.6193
[0.0],0.7,0.8,0.2,0.5,0.6571,0.6193
[1.0],0.9,0.5,0.6,0.7,0.4,0.594
[1.0],0.9,0.5,0.6,0.9,0.3143,0.594
[1.0],0.9,0.5,0.6,0.9,0.1571,0.594
[1.0],0.9,0.5,0.6,0.9,0.1,0.594
[1.1],0.9,0.7,0.8,0.7,0.2143,0.1791
[1.1],0.9,0.7,0.8,0.7,0.3714,0.1791
[0.0],0.9,0.8,0.9,0.7,0.6857,0.9895
[0.0],0.9,0.8,0.9,0.7,0.4571,0.9895
[1.0],0.9,0.8,0.2,0.7,1,0.5727
[1.0],0.9,0.8,0.2,0.9,0.2571,0.5727
[1.0],0.7,0.7,0.8,0.7,0.1143,0.8194
[1.0],0.9,0.7,0.8,0.7,0.7143,0.675
[1.1],0.7,0.9,0.8,0.7,0.7286,0.6028
[1.0],0.9,0.9,0.9,0.7,0.3143,0.7418
[1.0],0.9,0.5,0.8,0.7,0.3,0.6299
[1.0],0.9,0.8,0.8,0.7,0.5429,0.5883
[1.0],0.9,0.8,0.8,0.7,0.6143,0.5883
[1.0],0.7,0.9,0.8,0.7,0.7143,0.0761
[1.0],0.9,0.8,0.8,0.7,0.1,0.6539
[1.0],0.9,0.8,0.8,0.9,0.2143,0.6539
[1.0],0.9,0.8,0.8,0.7,0.4857,0.5937
[1.0],0.9,0.8,0.8,0.9,0.0857,0.5937
[1.0],0.3,0.8,0.8,0.7,0.2286,0.3951
[1.0],0.3,0.8,0.8,0.7,0.2143,0.3951
[1.0],0.9,0.8,0.8,0.7,0.5714,0.5937
[1.0],0.9,0.8,0.8,0.9,0.0857,0.5937
[1.0],0.9,0.7,0.7,0.9,0.1429,0.6199
[1.0],0.9,0.7,0.9,0.9,0.2,0.6058
[1.0],0.9,0.7,0.9,0.9,0.1429,0.6058
[0.0],0.7,0,0.8,0.7,0.1857,0.099
[0.0],0.7,0,0.8,0.7,0.4571,0.099
[1.0],0.9,0.7,0.8,0.7,0.2,0.0138
[1.0],0.9,0.7,0.8,0.7,0.3429,0.0138
[1.0],0.9,0.7,0.8,0.7,0.6429,0.0138
[1.0],0.9,0.7,0.8,0.7,0.6714,0.0138
[1.0],0.9,0.7,0.8,0.7,0.7857,0.0138
[1.0],0.9,0.7,0.8,0.9,0.2143,0.6028
[0.0],0.7,0.8,0.8,0.7,0.2143,0.6548
[0.0],0.9,0.9,0.8,0.7,0.0571,0.6353
[0.0],0.7,0.7,0.8,0.5,0.4714,0.681
[1.0],0.9,0.8,0.8,0.7,0.6286,0.115
[1.0],0.9,0.8,0.8,0.9,0.2143,0.115
[1.0],0.3,0.9,0.9,0.9,0.3857,0.6178
[1.0],0.7,0.8,0.8,0.7,0.2714,0.9525
[1.0],0.9,0.8,0.8,0.7,0.1143,0.0912
[1.0],0.9,0.9,0.8,0.7,0.9143,0.2678
[1.0],0.9,0.9,0.8,0.7,0.4571,0.2678
[1.0],0.9,0.9,0.8,0.7,0.3571,0.2678
[1.0],0.9,0.9,0.8,0.7,0,0.2678
[1.1],0.9,0.7,0.8,0.7,0.5571,0.5441
[1.0],0.7,0.7,0.8,0.5,0.8143,0.659
[1.0],0.7,0.7,0.8,0.5,0.3143,0.659
[1.0],0.9,0.7,0.8,0.7,0.0429,0.6359
[0.0],0.9,0.8,0.8,0.7,0.1429,0.7912
[0.0],0.9,0.8,0.8,0.5,0.2857,0.7912
[1.0],0.7,0.7,0.8,0.7,0.0571,0.6031
[1.0],0.7,0.7,0.8,0.7,0.0429,0.6031
[1.0],0.7,0.7,0.8,0.7,0.0714,0.6031
[1.0],0.7,0.7,0.8,0.7,0.0571,0.5757
[1.0],0.7,0.7,0.8,0.7,0.0429,0.5757
[1.0],0.7,0.7,0.8,0.7,0.2857,0.5757
[1.0],0.7,0.7,0.8,0.7,0.0143,0.5757
[1.0],0.7,0.7,0.8,0.7,0.1286,0.5757
[1.0],0.9,0.8,0.8,0.7,0.2714,0.6178
[1.0],0.9,0.8,0.8,0.7,0.7286,0.6178
[1.0],0.9,0.8,0.8,0.9,0.1143,0.6178
[1.0],0.5,0.7,0.8,0.7,0.2571,0.5336
[0.0],0.7,0.8,0.8,0.7,0.4,0.5697
[0.0],0.7,0.8,0.8,0.7,0.3857,0.5697
[0.0],0.7,0.8,0.8,0.7,0.5286,0.5697
[0.0],0.7,0.8,0.8,0.7,0.3857,0.5697
[1.0],0.9,0.8,0.8,0.7,0.3429,0.6088
[1.0],0.9,0.8,0.8,0.9,0.1286,0.6088
[1.0],0.5,0.8,0.8,0.7,0.3,0.5907
[1.0],0.5,0.8,0.8,0.9,0.1714,0.5907
[1.0],0.5,0.8,0.8,0.9,0.1286,0.5907
[1.0],0.9,0.8,0.8,0.7,0.7571,0.0069
[1.0],0.9,0.8,0.8,0.7,0.7857,0.0069
[1.0],0.9,0.8,0.8,0.7,0.5714,0.0069
[1.0],0.9,0.8,0.8,0.9,0.2429,0.4649
[1.0],0.9,0.7,0.8,0.7,0.2,0.4899
[1.0],0.9,0.5,0.4,0.7,0.8429,0.6539
[1.0],0.9,0.5,0.4,0.7,0.5,0.6539
[1.0],0.9,0.5,0.4,0.7,0.1286,0.6539
[1.0],0.9,0.5,0.4,0.7,0.5143,0.6539
[1.0],0.9,0.5,0.4,0.7,0.7714,0.6359
[1.0],0.9,0.5,0.4,0.7,0.5714,0.6359
[1.0],0.3,0.9,0.8,0.7,0.2714,0.4643
[1.0],0.3,0.9,0.8,0.7,0.1143,0.4643
[1.0],0.9,0.8,0.8,0.9,0.3857,0.6148
[1.0],0.9,0.8,0.8,0.9,0.0571,0.6148
[1.0],0.9,0.8,0.7,0.7,0.2714,0.1207
[1.0],0.9,0.8,0.7,0.7,0.1286,0.1207
[1.0],0.9,0.8,0.7,0.7,0.1429,0.1207
[1.0],0.9,0.8,0.7,0.7,0.2571,0.1207
[1.0],0.9,0.8,0.7,0.7,0.3286,0.1207
[1.0],0.7,0.8,0.8,0.7,0.2857,0.5636
[1.0],0.7,0.8,0.8,0.7,0.2143,0.5636
[1.0],0.9,0.7,0.9,0.7,0.4,0.9362
[1.0],0.9,0.7,0.9,0.7,0.2571,0.9362
[1.0],0.9,0.7,0.8,0.9,0.2143,0.6256
[1.0],0.9,0.7,0.8,0.9,0.2857,0.6256
[1.0],0.5,0.8,0.7,0.7,0.3714,0.3951
[1.0],0.9,0.8,0.8,0.9,0.2571,0.613
[1.0],0.9,0.8,0.8,0.9,0.2143,0.613
[1.0],0.9,0.5,0.8,0.9,0.2286,0.5555
[1.0],0.9,0.5,0.8,0.9,0.4286,0.5555
[0.0],0.7,0.8,0.7,0.7,0.4429,0.6157
[0.0],0.7,0.8,0.7,0.7,0.1571,0.6157
[1.0],0.5,0.8,0.8,0.9,0.5429,0.6419
[1.0],0.5,0.8,0.8,0.9,0.3143,0.6419
[1.0],0.9,0.8,0.8,0.7,0.8571,0.8194
[1.0],0.9,0.8,0.8,0.7,0.7286,0.8194
[1.0],0.5,0.8,0.9,0.7,0.5714,0.6148
[1.0],0.5,0.8,0.9,0.9,0.2571,0.6148
[1.0],0.7,0.8,0.8,0.9,0.2286,0.9789
[1.0],0.7,0.8,0.8,0.7,0.5,0.9789
[1.0],0.9,0.7,0.8,0.9,0.1286,0.6088
[1.0],0.7,0.8,0.8,0.9,0.1714,0.5667
[0.0],0.7,0.8,0.8,0.7,0.3571,0.2236
[0.0],0.7,0.8,0.8,0.5,0.3143,0.2236
[0.0],0.9,0.9,0.8,0.5,0.2571,0.0611
[1.0],0.9,0.5,0.8,0.5,0.5,0.5998
[1.0],0.7,0.8,0.8,0.5,0.4857,0.7502
[1.0],0.7,0.8,0.8,0.5,0.5286,0.7502
[1.0],0.7,0.8,0.8,0.5,0.4714,0.6314
[1.0],0.7,0.8,0.8,0.5,0.4571,0.6314
[1.0],0.7,0.8,0.8,0.5,0.0714,0.6314
[0.0],0.7,0.8,0.8,0.5,0.5857,0.8465
[1.1],0.5,0.8,0.8,0.5,0.2286,0.2206
[0.0],0.3,0.8,0.7,0.5,0.4714,0.0346
[1.0],0.9,0.5,0.8,0.5,0.5714,0.2055
[0.0],0.5,0.8,0.8,0.5,0.2,0.693
[0.0],0.7,0.3,0.8,0.5,0.2571,0.5378
[0.0],0.7,0.8,0.8,0.5,0.3,0.7292
[0.0],0.9,0.9,0.9,0.5,0.6143,0.3861
[0.0],0.9,0.9,0.9,0.5,0.0429,0.3861
[0.0],0.9,0.9,0.9,0.5,0.0857,0.3861
[0.0],0.9,0.9,0.9,0.5,0.2571,0.3861
[1.0],0.9,0.5,0.8,0.5,0.1714,0.1694
[1.0],0.9,0.5,0.8,0.5,0.5429,0.1694
[1.0],0.9,0.8,0.8,0.5,0.3,0.6991
[1.0],0.7,0.8,0.8,0.5,0.3429,0.7268
[0.0],0.5,0.8,0.8,0.5,0.1571,0.2654
[0.0],0.5,0.8,0.8,0.5,0.2857,0.2654
[0.0],0.5,0.8,0.8,0.5,0.7,0.2654
[1.1],0.9,0.8,0.7,0.5,0.4,0.3109
[1.0],0.7,0.8,0.8,0.5,0.5429,0.666
[1.0],0.7,0,0.4,0.5,0.4429,0.7262
[1.0],0.7,0.8,0.8,0.5,0.3714,0.2212
[1.0],0.7,0.8,0.8,0.5,0.2714,0.2212
[0.0],0.7,0.7,0.9,0.5,0.3429,0.7391
[1.0],0.7,0.8,0.8,0.5,0.5286,0.675
[1.1],0.7,0.8,0.9,0.5,0.2429,0.1517
[1.0],0.7,0.8,0.8,0.5,0.3,0.8215
[0.0],0.7,0.7,0.8,0.5,0.3429,0.7141
[0.0],0.7,0.7,0.8,0.5,0.3143,0.7141
[1.0],0.5,0.8,0.8,0.5,0.5143,0.8345
[1.0],0.9,0.8,0.8,0.5,0.3857,0.8525
[1.1],0.9,0.9,0.9,0.5,0.3429,0.1721
[1.0],0.9,0.9,0.8,0.5,0.5714,0.5697
[1.0],0.9,0.9,0.8,0.5,0.6429,0.0731
[1.0],0.9,0.9,0.8,0.5,0.0286,0.0731
[1.0],0.9,0.9,0.8,0.5,0.4,0.0731
[1.0],0.9,0.7,0.8,0.5,0.5857,0.1544
[1.0],0.7,0.8,0.8,0.5,0.3857,0.6028
[1.0],0.7,0.8,0.8,0.5,0.2286,0.6479
[1.0],0.7,0.8,0.8,0.5,0.4143,0.6479
[1.1],0.9,0.9,0.8,0.5,0.6714,0.9353
[1.0],0.7,0.8,0.8,0.5,0.6,0.693
[1.0],0.7,0.8,0.8,0.5,0.4,0.693
[1.0],0.9,0.9,0.9,0.5,0.2143,0.6299
[1.0],0.9,0.9,0.9,0.5,0.2,0.6299
[1.0],0.9,0.8,0.8,0.5,0.4429,0.6178
[1.0],0.9,0.8,0.9,0.5,0.2286,0.6268
[0.0],0.9,0.8,0.8,0.5,0.5857,0.1122
[0.0],0.9,0.8,0.8,0.5,0.5857,0.9633
[0.0],0.9,0.8,0.8,0.5,0.6286,0.9633
[1.0],0.7,0.8,0.8,0.5,0.6143,0.0942
[1.0],0.7,0.8,0.4,0.5,0.4143,0.6545
[1.1],0.9,0.8,0.8,0.5,0.3143,0.9789
[1.1],0.9,0.8,0.8,0.5,0.0857,0.9789
[0.0],0.5,0.3,0.7,0.5,0.2286,0.7141
[1.0],0.9,0.8,0.8,0.5,0.3571,0.4794
[0.0],0.9,0.8,0.8,0.5,0.2714,0.5952
[0.0],0.3,0.8,0.8,0.5,0.3286,0.1995
[1.0],0.7,0.8,0.8,0.5,0.6143,0.5727
[1.0],0.5,0.8,0.8,0.5,0.2571,0.5411
[1.0],0.5,0.8,0.8,0.5,0.4714,0.5411
[0.0],0.7,0.8,0.5,0.5,0.7,0.1514
[1.0],0.9,0.8,0.8,0.5,0.3714,0.5113
[1.0],0.9,0.5,0.8,0.5,0.3286,0.6115
[0.0],0.9,0.8,0.8,0.5,0.3857,0.656
[0.0],0.9,0.8,0.8,0.5,0.2857,0.656
[0.0],0.9,0.8,0.3,0.5,0.4,0.04
[1.0],0.5,0.8,0.9,0.5,0.2714,0.4102
[1.0],0.5,0.8,0.9,0.5,0.5714,0.4102
[1.0],0.9,0.8,0.8,0.5,0.1714,0.1071
[1.0],0.9,0.8,0.8,0.5,0.4571,1
[1.0],0.9,0.8,0.5,0.5,0.1286,0.6154
[1.1],0.7,0.8,0.9,0.5,0.7,0.2001
[1.1],0.7,0.8,0.9,0.5,0.3,0.5299
[1.1],0.7,0.8,0.9,0.5,0.6571,0.5299
[1.1],0.7,0.8,0.9,0.5,0.5714,0.5299
[0.0],0.7,0.8,0.3,0.5,0.6143,0.5275
[1.0],0.9,0.8,0.8,0.5,0.2143,0.4523
[1.0],0.9,0.8,0.8,0.5,0.4143,0.4523
[1.0],0.9,0.8,0.8,0.5,0.3,0.4523
[0.0],0.9,0.8,0.8,0.5,0.3429,0.6046
[0.0],0.9,0.8,0.8,0.5,0.1286,0.6046
[1.0],0.9,0.8,0.8,0.5,0.5,0.2296
[1.0],0.7,0.8,0.8,0.5,0.2,0.7201
